"ClaimID","Remove","ObjectID","PropertyID","PropertyValue","SourceID","TimeStamp"
"13867593","","9781555583408","AuthorsNamesList","De Clercq","Bobs Books","null"
"13867594","","9781555583408","AuthorsNamesList","Clercq, Jan De/ Grillenmeier, Guido","Revaluation Books","null"
"13867595","","9780750681841","AuthorsNamesList","P K McBride","A1Books","null"
"13867596","","9780750681841","AuthorsNamesList","Mcbride, P.K","Caiman","null"
"13867597","","9780750681841","AuthorsNamesList","MCBRIDE, PETER","Quartermelon","null"
"13867598","","9780750681841","AuthorsNamesList","P K McBride","Book Lovers USA","null"
"13867599","","9780750681841","AuthorsNamesList","P K McBride","Players Quest","null"
"13867600","","9780750681841","AuthorsNamesList","P.K. McBride","SARL Culture-Factory","null"
"13867601","","9780750681841","AuthorsNamesList","McBride, P. K.","College Book Service","null"
"13867602","","9780750681841","AuthorsNamesList","McBride, P.K.","Browns Books","null"
"13867603","","9780750681841","AuthorsNamesList","MCBRIDE, PETER","LAKESIDE BOOKS","null"
"13867604","","9780750681841","AuthorsNamesList","MCBRIDE, PETER","LAKESIDE BOOKS","null"
"13867605","","9780750681841","AuthorsNamesList","Peter McBride","Blackwell Online","null"
"13867606","","9780750681841","AuthorsNamesList","McBride, Peter","TheBookCom","null"
"13867607","","9780750681841","AuthorsNamesList","P K McBride","A1Books","null"
"13867608","","9780750681841","AuthorsNamesList","McBride,P K","Books Down Under","null"
"13867609","","9780750681841","AuthorsNamesList","McBride, Peter","FREE POSTAGE ! @thebookcompany","null"
"13867610","","9780750681841","AuthorsNamesList","McBride,P K","Bobs Books","null"
"13867611","","9780750681841","AuthorsNamesList","P.K. McBride","Bobs Books","null"
"13867612","","9780750681841","AuthorsNamesList","Mcbride, P.K","Bobs Books","null"
"13867613","","9780750681841","AuthorsNamesList","MCBRIDE, P.K.","Bobs Books","null"
"13867614","","9780750681889","AuthorsNamesList","MOIRA STEPHEN","A1Books","null"
"13867615","","9780750681889","AuthorsNamesList","STEPHEN, MOIRA","Quartermelon","null"
"13867616","","9780750681889","AuthorsNamesList","By (author) STEPHEN, MOIRA","Quartermelon","null"
"13867617","","9780750681889","AuthorsNamesList","Stephen, Moira","Browns Books","null"
"13867618","","9780750681889","AuthorsNamesList","Moira Stephen","Blackwell Online","null"
"13867619","","9780750681889","AuthorsNamesList","STEPHEN, MOIRA","LAKESIDE BOOKS","null"
"13867620","","9780750681889","AuthorsNamesList","STEPHEN, MOIRA","LAKESIDE BOOKS","null"
"13867621","","9780750681889","AuthorsNamesList","Stephen, Moira","TheBookCom","null"
"13867622","","9780750681889","AuthorsNamesList","Stephen, M","Caiman","null"
"13867623","","9780750681889","AuthorsNamesList","By (author) STEPHEN, MOIRA","Stratford Books","null"
"13867624","","9780750681889","AuthorsNamesList","MOIRA STEPHEN","A1Books","null"
"13867625","","9780750681889","AuthorsNamesList","Stephen,Moira","Books Down Under","null"
"13867626","","9780750681889","AuthorsNamesList","Stephen, Moira","FREE POSTAGE ! @thebookcompany","null"
"13867627","","9780750681889","AuthorsNamesList","Moira Stephen","Revaluation Books","null"
"13867628","","9780750681889","AuthorsNamesList","Stephen,Moira","Bobs Books","null"
"13867629","","9780750681889","AuthorsNamesList","Moira Stephen","Bobs Books","null"
"13867630","","9780750681889","AuthorsNamesList","Stephen, M","Bobs Books","null"
"13867631","","9780750681889","AuthorsNamesList","STEPHEN, MOIRA","Bobs Books","null"
"13867632","","9780750681872","AuthorsNamesList","Brindley, K","Caiman","null"
"13867633","","9780750681872","AuthorsNamesList","By (author) Brindley, Keith","Quartermelon","null"
"13867634","","9780750681872","AuthorsNamesList","BRINDLEY, KEITH","Quartermelon","null"
"13867635","","9780750681872","AuthorsNamesList","Keith Brindley","Book Lovers USA","null"
"13867636","","9780750681872","AuthorsNamesList","Keith Brindley","SARL Culture-Factory","null"
"13867637","","9780750681872","AuthorsNamesList","Brindley, Keith","Browns Books","null"
"13867638","","9780750681872","AuthorsNamesList","Keith Brindley","Blackwell Online","null"
"13867639","","9780750681872","AuthorsNamesList","BRINDLEY, KEITH","LAKESIDE BOOKS","null"
"13867640","","9780750681872","AuthorsNamesList","BRINDLEY, KEITH","LAKESIDE BOOKS","null"
"13867641","","9780750681872","AuthorsNamesList","Brindley, Keith","TheBookCom","null"
"13867642","","9780750681872","AuthorsNamesList","By (author) Brindley, Keith","Stratford Books","null"
"13867643","","9780750681872","AuthorsNamesList","Keith Brindley","A1Books","null"
"13867644","","9780750681872","AuthorsNamesList","Brindley,Keith","Books Down Under","null"
"13867645","","9780750681872","AuthorsNamesList","Brindley, Keith","FREE POSTAGE ! @thebookcompany","null"
"13867646","","9780750681872","AuthorsNamesList","Keith Brindley","Revaluation Books","null"
"13867647","","9780750681872","AuthorsNamesList","Brindley,Keith","Bobs Books","null"
"13867648","","9780750681872","AuthorsNamesList","Keith Brindley","Bobs Books","null"
"13867649","","9780750681872","AuthorsNamesList","Brindley, K","Bobs Books","null"
"13867650","","9780750681872","AuthorsNamesList","BRINDLEY, KEITH","Bobs Books","null"
"13867651","","9780750681872","AuthorsNamesList","Keith Brindley","Revaluation Books","null"
"13867652","","9780750681896","AuthorsNamesList","P K McBride","A1Books","null"
"13867653","","9780750681896","AuthorsNamesList","Mcbride,P.K","Caiman","null"
"13867654","","9780750681896","AuthorsNamesList","McBride, P K","Movies With A Smile","null"
"13867655","","9780750681896","AuthorsNamesList","MCBRIDE, PETER","Quartermelon","null"
"13867656","","9780750681896","AuthorsNamesList","McBride, Peter","Browns Books","null"
"13867657","","9780750681896","AuthorsNamesList","P K McBride","Book Lovers USA","null"
"13867658","","9780750681896","AuthorsNamesList","P.K. McBride 0","SARL Culture-Factory","null"
"13867659","","9780750681896","AuthorsNamesList","P K McBride","A1Books","null"
"13867660","","9780750681896","AuthorsNamesList","MCBRIDE, PETER","LAKESIDE BOOKS","null"
"13867661","","9780750681896","AuthorsNamesList","MCBRIDE, PETER","LAKESIDE BOOKS","null"
"13867662","","9780750681896","AuthorsNamesList","McBride, Peter","Blackwell Online","null"
"13867663","","9780750681896","AuthorsNamesList","McBride, Peter","TheBookCom","null"
"13867664","","9780750681896","AuthorsNamesList","P K McBride","Players Quest","null"
"13867665","","9780750681896","AuthorsNamesList","MCBRIDE, PETER","Stratford Books","null"
"13867666","","9780750681896","AuthorsNamesList","P K McBride","A1Books","null"
"13867667","","9780750681896","AuthorsNamesList","McBride, P. K.","Revaluation Books","null"
"13867668","","9780750681896","AuthorsNamesList","McBride,P K","Books Down Under","null"
"13867669","","9780750681896","AuthorsNamesList","McBride, Peter","FREE POSTAGE ! @thebookcompany","null"
"13867670","","9780750681896","AuthorsNamesList","McBride,P K","Bobs Books","null"
"13867671","","9780750681896","AuthorsNamesList","P.K. McBride","Bobs Books","null"
"13867672","","9780750681896","AuthorsNamesList","MCBRIDE, P.K.","Bobs Books","null"
"13867673","","9780750681865","AuthorsNamesList","MOIRA STEPHEN","A1Books","null"
"13867674","","9780750681865","AuthorsNamesList","Stephen, M","Caiman","null"
"13867675","","9780750681865","AuthorsNamesList","Stephen, Moira","Movies With A Smile","null"
"13867676","","9780750681865","AuthorsNamesList","STEPHEN, MOIRA","Quartermelon","null"
"13867677","","9780750681865","AuthorsNamesList","By (author) STEPHEN, MOIRA","Quartermelon","null"
"13867678","","9780750681865","AuthorsNamesList","Stephen Moira","textbookxdotcom","null"
"13867679","","9780750681865","AuthorsNamesList","MOIRA STEPHEN","Book Lovers USA","null"
"13867680","","9780750681865","AuthorsNamesList","Moira Stephen","SARL Culture-Factory","null"
"13867681","","9780750681865","AuthorsNamesList","Stephen, Moira","Browns Books","null"
"13867682","","9780750681865","AuthorsNamesList","Moira Stephen","Blackwell Online","null"
"13867683","","9780750681865","AuthorsNamesList","STEPHEN, MOIRA","LAKESIDE BOOKS","null"
"13867684","","9780750681865","AuthorsNamesList","STEPHEN, MOIRA","LAKESIDE BOOKS","null"
"13867685","","9780750681865","AuthorsNamesList","Stephen, Moira","TheBookCom","null"
"13867686","","9780750681865","AuthorsNamesList","By (author) STEPHEN, MOIRA","Stratford Books","null"
"13867687","","9780750681865","AuthorsNamesList","MOIRA STEPHEN","A1Books","null"
"13867688","","9780750681865","AuthorsNamesList","Stephen,Moira","Books Down Under","null"
"13867689","","9780750681865","AuthorsNamesList","Stephen, Moira","FREE POSTAGE ! @thebookcompany","null"
"13867690","","9780750681865","AuthorsNamesList","Moira Stephen","Bobs Books","null"
"13867691","","9780750681865","AuthorsNamesList","Stephen, M","Bobs Books","null"
"13867692","","9780750681865","AuthorsNamesList","Stephen,Moira","Bobs Books","null"
"13867693","","9780750681865","AuthorsNamesList","STEPHEN, MOIRA","Bobs Books","null"
"13867694","","9780750681858","AuthorsNamesList","Morris, S","Caiman","null"
"13867695","","9780750681858","AuthorsNamesList","By (author) Morris, Stephen","Quartermelon","null"
"13867696","","9780750681858","AuthorsNamesList","MORRIS, STEPHEN","Quartermelon","null"
"13867697","","9780750681858","AuthorsNamesList","Stephen Morris","Book Lovers USA","null"
"13867698","","9780750681858","AuthorsNamesList","Stephen Morris","SARL Culture-Factory","null"
"13867699","","9780750681858","AuthorsNamesList","Morris, Stephen","Browns Books","null"
"13867700","","9780750681858","AuthorsNamesList","MORRIS, STEPHEN","LAKESIDE BOOKS","null"
"13867701","","9780750681858","AuthorsNamesList","MORRIS, STEPHEN","LAKESIDE BOOKS","null"
"13867702","","9780750681858","AuthorsNamesList","Stephen Morris","Blackwell Online","null"
"13867703","","9780750681858","AuthorsNamesList","Morris, Stephen","TheBookCom","null"
"13867704","","9780750681858","AuthorsNamesList","By (author) Morris, Stephen","Stratford Books","null"
"13867705","","9780750681858","AuthorsNamesList","Stephen Morris","A1Books","null"
"13867706","","9780750681858","AuthorsNamesList","Morris,Stephen","Books Down Under","null"
"13867707","","9780750681858","AuthorsNamesList","Morris, Stephen","Revaluation Books","null"
"13867708","","9780750681858","AuthorsNamesList","Morris, Stephen","FREE POSTAGE ! @thebookcompany","null"
"13867709","","9780750681858","AuthorsNamesList","Morris,Stephen","Bobs Books","null"
"13867710","","9780750681858","AuthorsNamesList","Stephen Morris","Bobs Books","null"
"13867711","","9780750681858","AuthorsNamesList","Morris, S","Bobs Books","null"
